actual,prediction,split
145.0,153.0705495866363,evaluation
123.0,146.3242738630122,evaluation
152.0,151.01359355489416,evaluation
124.0,143.71249031199648,evaluation
125.0,129.40471131690612,evaluation
143.0,122.43207479324238,evaluation
134.0,117.3592267389045,evaluation
156.0,126.40517021335752,evaluation
149.0,128.52343885029492,evaluation
155.0,139.55943268161693,evaluation
156.0,139.63858120120088,evaluation
146.0,134.7136810728064,evaluation
190.0,193.373100370149,evaluation
191.0,230.2398801781825,evaluation
223.0,258.1078676948051,evaluation
216.0,224.41863778331947,evaluation
239.0,234.9761191664679,evaluation
228.0,243.5753736032821,evaluation
207.0,240.7166424573843,evaluation
207.0,239.4897628150376,evaluation
201.0,262.5413968471433,evaluation
252.0,245.6529895220871,evaluation
230.0,242.35906301106303,evaluation
237.0,222.83012715417215,evaluation
208.0,202.2949023854964,evaluation
185.0,204.23144646268787,evaluation
164.0,186.9356359731091,evaluation
162.0,171.91084149528672,evaluation
146.0,166.1581475692701,evaluation
138.0,154.37443199952028,evaluation
119.0,139.19780432373105,evaluation
107.0,115.38600496734608,evaluation
88.0,109.44287067225248,evaluation
103.0,121.65781269133916,evaluation
100.0,122.2117729626295,evaluation
106.0,132.73166415452306,evaluation
147.0,112.895680276433,evaluation
156.0,125.40088060876158,evaluation
155.0,122.21340695145564,evaluation
164.0,118.42109902996258,evaluation
162.0,114.65627870325982,evaluation
153.0,136.59127703823933,evaluation
150.0,170.98773874338616,evaluation
218.0,233.5999456358049,evaluation
266.0,322.6780517328041,evaluation
256.0,293.6645913095237,evaluation
227.0,240.19581243386244,evaluation
212.0,201.0121314814813,evaluation
150.0,160.98914783941422,evaluation
130.0,168.301517577822,evaluation
127.0,123.36553378676764,evaluation
124.0,119.79238577385796,evaluation
124.0,117.34954614879916,evaluation
114.0,117.5380305539429,evaluation
100.0,102.20903237349708,evaluation
96.0,105.5674093979885,evaluation
99.0,113.08759881574768,evaluation
101.0,116.62223787232752,evaluation
105.0,129.71496114073634,evaluation
116.0,126.26110606607766,evaluation
119.0,125.07110787695302,evaluation
112.0,123.07358429575773,evaluation
106.0,112.58197406624052,evaluation
105.0,100.13595434277232,evaluation
99.0,101.20516286141483,evaluation
90.0,98.48362154177804,evaluation
90.0,96.50886670386612,evaluation
97.0,96.67101698669045,evaluation
105.0,95.93568054687556,evaluation
100.0,99.09790419237122,evaluation
108.0,95.8173739276678,evaluation
123.0,107.81924749098783,evaluation
140.0,134.5951410442667,evaluation
141.0,144.85695882887535,evaluation
156.0,139.81480183356524,evaluation
197.0,162.72411520591197,evaluation
147.0,159.02390450580464,evaluation
125.0,146.35267012495922,evaluation
129.0,140.05014873937787,evaluation
174.0,204.35240541288096,evaluation
169.0,209.78771374184336,evaluation
193.0,248.2618421296296,evaluation
243.0,270.9653930555554,evaluation
267.0,285.35621044973544,evaluation
244.0,264.7323069312172,evaluation
243.0,252.49700873015877,evaluation
183.0,244.72755250000003,evaluation
188.0,216.85225516474253,evaluation
197.0,229.62397980599656,evaluation
188.0,204.38774481922405,evaluation
182.0,220.0800201280661,evaluation
135.0,192.145326859208,evaluation
177.0,198.5230655614406,evaluation
161.0,219.59705011320105,evaluation
151.0,225.15198123296463,evaluation
160.0,204.4308314417989,evaluation
171.0,228.6596141550307,evaluation
180.0,216.46895326238572,evaluation
146.0,189.0205148048283,evaluation
153.0,115.23255234365584,evaluation
94.0,139.6994859323708,evaluation
117.0,134.78108088077872,evaluation
135.0,151.6497087693131,evaluation
135.0,169.08168046162285,evaluation
152.0,206.40941936026937,evaluation
285.0,235.2614522883597,evaluation
309.0,271.77101837962965,evaluation
328.0,279.99458538359795,evaluation
289.0,245.2318748474709,evaluation
199.0,174.35484975061289,evaluation
145.0,164.91426189347004,evaluation
133.0,159.9203438646684,evaluation
141.0,157.43920521444613,evaluation
136.0,151.2643404647802,evaluation
134.0,141.54988386488725,evaluation
130.0,146.68389735146206,evaluation
133.0,143.51021435545243,evaluation
138.0,145.91867108812113,evaluation
135.0,146.6765338216719,evaluation
144.0,149.75312445584817,evaluation
134.0,131.24263014651848,evaluation
110.0,109.96150162524869,evaluation
86.0,83.18829251035706,evaluation
84.0,95.99241776604076,evaluation
99.0,105.8358958458974,evaluation
103.0,114.57800057777754,evaluation
108.0,113.32291473947792,evaluation
123.0,128.23264416971207,evaluation
138.0,148.4980487644131,evaluation
168.0,179.3185460380199,evaluation
182.0,182.5096998676023,evaluation
221.0,191.7082355528084,evaluation
204.0,184.31286058077248,evaluation
174.0,154.22659816523975,evaluation
143.0,142.0325037631462,evaluation
152.0,151.87149509322148,evaluation
147.0,140.62396070284154,evaluation
128.0,126.93927312060828,evaluation
140.0,125.28929772768204,evaluation
175.0,125.12988356386457,evaluation
201.0,151.49816740252376,evaluation
189.0,130.25758900302353,evaluation
173.0,131.12840870417511,evaluation
167.0,126.57456526599417,evaluation
136.0,106.00177674365328,evaluation
127.0,104.14031071547802,evaluation
111.0,86.16704266268256,evaluation
92.0,76.4811894614791,evaluation
89.0,80.85010383483637,evaluation
91.0,79.7506468316694,evaluation
85.0,74.11191399827348,evaluation
86.0,74.83173238429833,evaluation
107.0,114.08005861492566,evaluation
130.0,124.5926255023351,evaluation
136.0,136.89180443248517,evaluation
151.0,133.71210571151644,evaluation
150.0,117.9737607647986,evaluation
135.0,104.53890581894149,evaluation
97.0,94.86583900876155,evaluation
97.0,100.45892735321726,evaluation
110.0,104.81595846643764,evaluation
140.0,118.02304629474985,evaluation
132.0,142.624679143054,evaluation
146.0,125.2900772586341,evaluation
132.0,166.74030044365503,evaluation
191.0,155.3301195243271,evaluation
139.0,111.44310730779196,evaluation
138.0,117.76942146961996,evaluation
121.0,99.01233248095258,evaluation
74.0,75.06036735657568,evaluation
68.0,64.36870054703871,evaluation
75.0,60.47225154924033,evaluation
64.0,53.47524126894243,evaluation
58.0,49.43446723248513,evaluation
61.0,64.46137040121,evaluation
85.0,107.6928034341784,evaluation
138.0,128.73512696733872,evaluation
185.0,177.41303324515,evaluation
175.0,153.2626110970819,evaluation
178.0,142.33240455871436,evaluation
178.0,128.12265961199287,evaluation
206.0,121.80997811007865,evaluation
152.0,90.57191852827206,evaluation
155.0,89.30872504693463,evaluation
160.0,82.28727419589534,evaluation
132.0,102.6531516971927,evaluation
105.0,101.70966817468732,evaluation
123.0,122.51972730428017,evaluation
147.0,142.4158277742969,evaluation
135.0,127.62696188610768,evaluation
128.0,106.63540422411948,evaluation
85.0,71.9753900560224,evaluation
46.0,70.70637854197322,evaluation
46.0,59.40531525519245,evaluation
51.0,52.42096046891888,evaluation
38.0,52.37598381254185,evaluation
42.0,50.4860751893956,evaluation
45.0,62.84641596785388,evaluation
52.0,168.7554381481482,evaluation
83.0,91.25027995108093,evaluation
81.0,100.71419862347403,evaluation
95.0,90.04485414411478,evaluation
85.0,92.49686382705076,evaluation
80.0,94.38155139991112,evaluation
79.0,92.359311727665,evaluation
81.0,83.13587373616012,evaluation
85.0,78.85447838790724,evaluation
88.0,82.81064795599141,evaluation
92.0,123.28180473334189,evaluation
96.0,114.4623620479792,evaluation
100.0,99.42260240982908,evaluation
108.0,107.48461950040524,evaluation
116.0,127.75216333870978,evaluation
113.0,120.21110315016176,evaluation
99.0,109.35677369941018,evaluation
89.0,87.74314009448284,evaluation
78.0,72.81818543354252,evaluation
53.0,60.29587445827138,evaluation
63.0,66.17047544107855,evaluation
57.0,52.882128708485794,evaluation
56.0,51.97985275421927,evaluation
63.0,64.61331345641818,evaluation
73.0,79.25944245366323,evaluation
89.0,83.10472473709443,evaluation
97.0,101.8417136947942,evaluation
102.0,101.81258582987684,evaluation
102.0,97.19680008854144,evaluation
99.0,101.21669456968785,evaluation
90.0,96.36179964065153,evaluation
89.0,77.99133784558028,evaluation
91.0,80.86074274157376,evaluation
91.0,84.35741175049462,evaluation
88.0,83.84226054253719,evaluation
138.0,103.1073073083934,evaluation
145.0,87.33927512582162,evaluation
110.0,86.86298963701388,evaluation
116.0,91.98317284242464,evaluation
90.0,74.42978357274283,evaluation
68.0,59.61583194422743,evaluation
57.0,54.59291781569083,evaluation
56.0,52.06028069410782,evaluation
30.0,39.19474748946473,evaluation
38.0,41.28297279664067,evaluation
50.0,52.94436423157137,evaluation
67.0,53.3131233944956,evaluation
67.0,51.80976124141387,evaluation
81.0,71.53870150829165,evaluation
127.0,99.63058595426509,evaluation
177.0,117.82317406567832,evaluation
205.0,124.67388891007307,evaluation
132.0,131.50236373648343,evaluation
123.0,125.01703226351438,evaluation
116.0,128.62161204673183,evaluation
139.0,160.08483804359938,evaluation
136.0,175.46877508898513,evaluation
171.0,167.55138351257884,evaluation
158.0,153.73559410052906,evaluation
141.0,125.15454710325548,evaluation
156.0,110.94719339871372,evaluation
162.0,109.73573209154226,evaluation
160.0,114.36003140361304,evaluation
132.0,112.9406447709134,evaluation
