neighbor__5024,neighbor__1421,neighbor__1426
48.75,35.25,46.0
70.75,66.0,63.25
80.0,77.25,75.75
97.0,75.75,107.25
136.25,80.75,130.5
132.25,85.5,142.5
140.0,134.25,140.0
119.0,172.75,136.5
125.25,160.0,132.0
122.0,124.75,110.5
96.0,97.5,101.0
94.5,91.0,94.0
104.0,91.75,94.0
103.5,83.0,89.0
85.0,77.75,68.5
65.5,76.0,49.5
40.5,36.25,38.5
38.0,26.5,31.0
32.0,24.0,32.5
33.5,31.0,35.0
48.0,37.25,43.0
64.5,51.25,65.0
145.5,75.25,126.5
173.5,87.75,116.0
186.0,145.75,108.0
170.5,131.5,108.0
174.5,126.5,121.5
136.0,147.5,144.5
104.5,118.75,98.0
93.5,94.25,60.0
43.0,81.5,65.0
39.0,54.5,52.0
47.0,43.5,46.0
62.0,48.25,49.0
74.0,37.75,69.5
53.5,32.75,54.0
23.0,33.5,22.5
24.0,25.0,26.5
28.5,33.0,36.0
65.5,102.0,82.0
58.5,68.0,57.0
53.75,61.0,48.5
57.5,72.0,48.0
66.75,67.0,59.0
80.5,61.0,74.5
75.0,50.0,79.0
62.0,61.0,69.5
52.5,25.0,43.0
67.75,23.0,66.0
47.5,42.0,59.0
39.75,51.0,61.0
37.75,55.0,56.5
35.25,55.0,43.0
36.75,83.0,39.5
30.0,70.0,40.0
46.0,57.0,64.5
73.5,63.0,62.0
109.25,79.0,105.0
188.5,86.0,107.5
114.75,68.0,85.0
129.75,66.0,84.5
132.25,64.0,98.5
131.5,59.0,115.0
127.0,89.0,142.0
145.5,116.0,168.5
34.0,31.0,28.0
27.0,23.0,26.5
26.25,27.0,28.5
36.0,27.75,39.5
45.5,39.25,49.0
141.0,83.5,98.0
198.5,101.0,90.5
118.75,92.25,71.0
